user_id,platform,cluster_id,baseline_activity,signup_cohort,pre_metric
19549,web,187,3.29069384864691,cohort_B,3.106391636976211
19550,android,393,1.9426444086356258,cohort_A,1.9869454728609304
19551,web,366,1.4653358787776778,cohort_C,1.7439279354890496
19552,ios,168,1.7833483942285289,cohort_A,1.4459519452263385
19553,ios,197,5.692241779067462,cohort_C,5.294376072548711
19554,ios,122,6.467974289594685,cohort_C,6.337698774280007
19555,ios,85,2.358174752908942,cohort_A,2.9337249936087524
19556,android,123,6.901321649102629,cohort_C,7.573802545788412
19557,ios,60,7.26346275998332,cohort_C,7.0060727804025325
19558,ios,298,1.6735158489083066,cohort_B,1.0471814401591102
19559,web,303,8.329899294311488,cohort_A,8.173199630299317
19560,android,118,4.084963914373422,cohort_A,4.885090516855053
19561,android,256,1.1036264014224735,cohort_A,1.5997829574560236
19562,web,467,7.064012088979652,cohort_A,7.331816422426007
19563,web,191,3.1194838562393676,cohort_B,2.8617457515601945
19564,android,151,0.9625042178693429,cohort_A,0.577287373894055
19565,ios,440,4.237173787681487,cohort_B,4.362062248751494
19566,android,18,1.735682343161312,cohort_A,1.8972474087656366
19567,web,493,3.85501315527321,cohort_A,4.550506740211835
19568,web,192,2.678456661904167,cohort_A,3.0814879721284
19569,android,297,2.1237542366136624,cohort_B,2.8258535293959044
19570,web,328,0.6315660270570183,cohort_B,0.5806410016044488
19571,ios,199,4.6617035406182925,cohort_A,3.885387715311949
19572,web,305,4.334097064084948,cohort_B,4.5414135962477
19573,android,14,4.262637736861441,cohort_A,4.272953073720453
19574,web,183,1.7180489662843323,cohort_B,1.9553299622105902
19575,ios,231,9.725773012023282,cohort_B,10.340659842626064
19576,web,89,15.098690320892313,cohort_A,15.123219535480814
19577,ios,87,1.3195839690407094,cohort_A,1.7345981274632725
19578,web,473,3.856403494672111,cohort_A,3.8142904237133624
19579,web,366,5.151412074978563,cohort_C,4.766309065159796
19580,android,227,4.31571657138367,cohort_C,5.293265247889798
19581,android,2,0.9752627576295158,cohort_A,1.6592905051361877
19582,web,459,3.5640040418388748,cohort_B,3.456747018923227
19583,android,199,2.5709152489519633,cohort_B,2.4723353675468083
19584,android,280,1.4440308943616378,cohort_B,2.1602764408613377
19585,web,332,8.980597798689574,cohort_A,9.3808228931738
19586,web,290,3.109302239528208,cohort_A,3.0843188883364077
19587,web,453,4.583376826050609,cohort_C,3.8147641257962706
19588,web,54,4.311249991391849,cohort_A,3.3353074904816404
19589,android,469,3.2850444547762554,cohort_C,2.9915785410537477
19590,ios,227,12.691564531167476,cohort_B,12.572094108088924
19591,web,268,1.9326014117882115,cohort_B,2.6313048655709528
19592,android,274,5.113342001142759,cohort_B,5.4987489539209875
19593,ios,330,5.142290594692395,cohort_B,4.173438141675348
19594,ios,229,5.106872962726667,cohort_B,5.26797957443481
19595,web,259,2.749516787814633,cohort_A,2.7565770670375325
19596,web,418,9.267308037534681,cohort_B,10.412175878525892
19597,android,174,2.6965983656463828,cohort_B,3.4448024950004683
19598,web,248,4.104559790491474,cohort_B,4.281673639267639
19599,android,59,1.3337539467267765,cohort_C,0.9465088486141411
19600,android,425,3.103389619817391,cohort_C,2.6088339400081537
19601,web,471,2.6382287425392423,cohort_A,1.8686802387555863
19602,web,39,6.787176155799415,cohort_C,6.428988203178548
19603,web,479,4.534000088007721,cohort_C,5.666348604787041
19604,ios,488,1.6615237279529753,cohort_A,0.6063255473066471
19605,android,402,1.4377484295649932,cohort_C,1.917490322808197
19606,android,335,4.451054313279476,cohort_C,4.044698001313917
19607,web,142,5.910641152617293,cohort_B,5.286419227527557
19608,web,232,5.228310276171909,cohort_A,5.216194847112512
19609,ios,475,2.269405196897473,cohort_C,2.5615159849303635
19610,web,187,8.672281835774092,cohort_A,9.059755767448964
19611,web,283,3.6174684782080813,cohort_A,3.850701997216814
19612,web,186,0.705417830952844,cohort_C,1.0696002560648723
19613,android,94,1.1621517362517384,cohort_A,1.6918420540275452
19614,android,460,6.983176150877865,cohort_B,7.424150686798626
19615,ios,363,2.7247832145277617,cohort_A,2.7396959878303835
19616,android,377,5.632297374910674,cohort_C,5.454328349062197
19617,ios,205,7.499137985990198,cohort_C,6.60295632190047
19618,web,163,5.494101658460563,cohort_C,5.725863310859192
19619,android,415,2.5540236157031875,cohort_A,2.1148750480813807
19620,web,413,3.0273538307339316,cohort_B,2.9350085425686645
19621,ios,244,10.8723838623063,cohort_B,10.981441930160155
19622,android,246,3.4636563257402173,cohort_C,3.4225742068415927
19623,web,366,10.099646472820368,cohort_A,9.26070998666187
19624,android,314,5.2419536017547985,cohort_C,5.581994781204566
19625,android,164,2.6075226913612366,cohort_A,2.835044390926793
19626,web,30,3.568841835506967,cohort_B,3.4463579892213505
19627,web,435,4.09525334688136,cohort_B,2.896885375552798
19628,web,228,7.349570505184845,cohort_A,7.4615023820346105
19629,web,191,2.870910623352094,cohort_A,2.826726563243127
19630,web,356,3.5190160658185494,cohort_A,3.6862503207374218
19631,ios,360,1.5001146742995601,cohort_A,1.9175185228562286
19632,android,275,5.777818860924422,cohort_B,5.625556983664683
19633,android,224,3.0587437392094903,cohort_B,2.870373185074994
19634,android,431,1.7683434435428602,cohort_B,1.7359811312211042
19635,android,168,9.571003285648521,cohort_B,9.368297097497434
19636,android,173,3.0832533938101876,cohort_B,3.171781118133784
19637,android,284,1.3368187108615948,cohort_C,1.4864146356869627
19638,android,314,2.5879737068833943,cohort_B,3.0757079989935843
19639,android,327,2.6627863412092543,cohort_C,2.0099653283211123
19640,android,354,0.7642620380140585,cohort_A,-0.12794506902773206
19641,android,403,4.464280317262094,cohort_C,5.025468127383465
19642,ios,214,0.9278705059656593,cohort_A,1.031505565842951
19643,web,68,4.696984118156623,cohort_C,5.131723280014808
19644,ios,183,0.8437163814421361,cohort_C,1.5410509646958732
19645,ios,69,2.5441322527317363,cohort_C,2.9007716437863724
19646,android,235,1.2594700941910189,cohort_A,1.082811289445194
19647,android,401,2.784455320259396,cohort_C,4.026058109522541
19648,ios,94,1.8686632167659745,cohort_A,2.141157302730298
19649,android,362,4.653114615034969,cohort_B,4.768930304322767
19650,ios,428,6.831989587402694,cohort_A,6.417503547577768
19651,android,55,3.8060158954665044,cohort_A,3.818535901674116
19652,ios,124,2.6235661037394786,cohort_A,2.7720260538671204
19653,android,483,6.679226042321289,cohort_B,5.935807402530707
19654,android,98,3.647602530721983,cohort_A,2.578684918295676
19655,android,185,0.8042147724526602,cohort_B,0.20998945379827527
19656,ios,192,2.7198722998463074,cohort_C,2.5305296779515136
19657,ios,83,1.4236634416680636,cohort_A,2.18724966290491
19658,android,158,9.48178755686479,cohort_B,9.492941527643918
19659,ios,35,9.948166039037666,cohort_B,10.09688412343967
19660,web,250,1.1997140450966124,cohort_C,0.9813891118352789
19661,ios,402,5.353693827346362,cohort_A,5.579064868877006
19662,web,292,4.258693884071548,cohort_B,4.119806248033116
19663,android,179,7.5633013879992745,cohort_A,7.550541058247932
19664,android,217,4.806357414129912,cohort_A,5.831315564284458
19665,android,253,3.5030413928559496,cohort_A,3.340102364505106
19666,web,367,6.0286294875781286,cohort_A,6.5506580637450424
19667,ios,44,2.675535714086936,cohort_B,2.859854212936564
19668,android,71,7.376883018535283,cohort_A,6.538188774585727
19669,ios,432,3.0457927341416986,cohort_A,3.3813051463976995
19670,web,257,2.5759817727176855,cohort_B,2.178452202337186
19671,android,481,13.009528918116784,cohort_A,12.731862917369003
19672,android,399,2.603313859546137,cohort_C,2.8351590533261417
19673,ios,257,2.7865911122263447,cohort_B,3.078270472822554
19674,android,342,3.522175161551931,cohort_A,3.3413166259503204
19675,ios,335,5.0408932372246005,cohort_A,5.05037010546282
19676,ios,363,3.879597443734133,cohort_B,3.186213411005668
19677,ios,25,9.498341238554382,cohort_C,10.048347618726945
19678,ios,441,4.434304941882611,cohort_A,5.172030066714559
19679,web,157,3.352611613012244,cohort_A,3.922859130090484
19680,ios,304,1.5477537415885945,cohort_B,1.5110126908038406
19681,android,56,6.960389910375087,cohort_B,6.7070346662932305
19682,ios,74,2.2576629980583354,cohort_B,2.7627559972722624
19683,android,100,0.9608627443227884,cohort_C,0.3301455026317198
19684,web,500,3.5936205349158308,cohort_A,4.6389477677910005
19685,web,234,12.207702605217921,cohort_A,12.26847287081193
19686,web,215,6.253929293606246,cohort_A,6.46546948451063
19687,ios,141,1.2674242414889723,cohort_C,2.0149972162363747
19688,android,219,5.6771281188714475,cohort_A,5.639452847991737
19689,android,460,2.806561999462003,cohort_B,2.5430636064049748
19690,web,302,0.708854578333245,cohort_C,1.3446165798596181
19691,web,305,3.4199325713211777,cohort_A,3.2667318584575815
19692,ios,432,2.086589760912845,cohort_A,2.300002610436514
19693,web,9,2.0129403048791046,cohort_B,2.861363210090306
19694,android,189,2.368442050528695,cohort_B,2.650031554349498
19695,android,149,2.1593687961417807,cohort_A,1.759020313288198
19696,android,487,3.8569765609071403,cohort_B,3.906856362180312
19697,android,116,1.8102235619451021,cohort_A,1.8446177000024415
19698,android,353,1.5914608372757675,cohort_A,1.160127488559234
19699,ios,462,1.3126429987169854,cohort_A,2.410976130531818
19700,ios,409,1.850052599946912,cohort_A,2.559859940040536
19701,ios,212,9.929015134484425,cohort_B,10.18748166493249
19702,android,420,1.6396686188493712,cohort_A,1.8791910934487106
19703,android,177,3.239881286191055,cohort_A,2.786622906837195
19704,ios,224,1.3435144640188106,cohort_B,2.4848790034295085
19705,web,30,10.803979257733827,cohort_A,11.183553519372818
19706,web,475,2.9439231930046033,cohort_A,3.198520579102005
19707,ios,422,2.184228670136667,cohort_B,2.2222099648771363
19708,web,391,9.933700217001807,cohort_A,9.60559492662824
19709,web,173,2.076573130955595,cohort_B,2.56422852232582
19710,web,26,4.911157297252715,cohort_B,4.13575286032927
19711,android,289,12.87399227501853,cohort_A,12.414623201433047
19712,web,205,3.0341272330080047,cohort_B,3.0831702972034085
19713,web,311,5.566687954463016,cohort_B,5.883420501387545
19714,android,23,5.1689608592424765,cohort_C,5.562544079802296
19715,ios,499,2.8224526254071716,cohort_B,3.928322696971703
19716,android,282,1.0459970573311217,cohort_B,1.3138447479041204
19717,android,169,8.644573341407526,cohort_A,8.263528949374935
19718,web,246,0.6952678470531911,cohort_C,1.6055198058236202
19719,ios,342,11.246738657757627,cohort_C,11.338914960422976
19720,web,464,0.8106730819887796,cohort_C,0.585772696692768
19721,web,124,1.569993873154578,cohort_A,1.6014729556671685
19722,ios,284,0.2902071719597157,cohort_B,0.8785131705107111
19723,web,433,5.1553819999252575,cohort_A,5.154521751614165
19724,web,275,0.9563206718752295,cohort_B,1.1305680449720739
19725,android,390,0.1641459063018023,cohort_B,1.0571913326728146
19726,ios,68,1.5778157723081518,cohort_B,0.8544644631172518
19727,web,412,6.728253142933255,cohort_C,7.0601732570975955
19728,ios,144,2.8003300757013707,cohort_C,2.8907182173899795
19729,android,478,7.620759315205172,cohort_A,7.626333309321323
19730,web,445,5.467219606283286,cohort_A,5.902798336879207
19731,ios,49,1.1324409767898431,cohort_C,0.6764326703683994
19732,android,233,2.1925751526289834,cohort_A,1.5050282762807559
19733,ios,298,7.285293499156643,cohort_C,7.134939651594338
19734,web,46,10.926538638888713,cohort_A,11.323482342856671
19735,web,14,8.083506511503822,cohort_A,8.269889174762154
19736,web,374,2.825221657678958,cohort_C,3.441783927887511
19737,ios,329,11.41725390981329,cohort_C,11.400364986935529
19738,ios,147,1.9172159472583599,cohort_C,1.617214182531757
19739,android,77,1.4698357255815642,cohort_C,0.9199471939050241
19740,android,209,1.7036649813990687,cohort_B,1.4868916145330708
19741,web,433,3.5192779162367325,cohort_A,3.717677413892451
19742,web,442,3.708399140396715,cohort_A,2.7666140732014743
19743,android,75,1.1233744446814289,cohort_A,1.3672503469817894
19744,android,163,1.6019766580605626,cohort_A,2.018356222346725
19745,android,179,1.630507127677958,cohort_B,1.3133600954842026
19746,web,265,4.616695210924549,cohort_B,3.9522419312656107
19747,android,77,1.0351944873365337,cohort_A,0.9816611834242979
19748,android,267,8.481904636271366,cohort_B,9.093508102493916
19749,web,281,2.268836450806902,cohort_C,2.113220500813606
19750,web,106,1.9603451276886716,cohort_A,2.347414858278225
19751,ios,237,2.5952746312531745,cohort_B,2.3001827351493205
19752,ios,361,3.939456285166408,cohort_C,3.489141204250837
19753,android,120,3.5923837133504977,cohort_B,3.8574513730955156
19754,ios,286,2.3143287827987074,cohort_C,2.403934765264029
19755,android,125,3.9811437580060582,cohort_C,3.869408178340036
19756,ios,64,6.373133232309973,cohort_A,6.393755450838091
19757,android,197,1.6330304805167097,cohort_C,1.2927691313376313
19758,ios,440,1.0833565740991806,cohort_C,1.5392187797131087
19759,android,91,2.9928704057597373,cohort_C,3.3672630443765836
19760,android,105,2.180884589487694,cohort_A,2.9426598359396077
19761,ios,336,2.028735771951543,cohort_A,1.1776316751029925
19762,web,465,4.033001299870066,cohort_B,3.338163905006576
19763,ios,200,8.388000976409717,cohort_A,9.271312121331805
19764,ios,186,6.7324485394563505,cohort_A,6.977171356659218
19765,web,285,1.440223420908697,cohort_C,1.7318907762578672
19766,android,470,0.7122949151191553,cohort_B,0.032988139893143975
19767,ios,244,3.1394656317167637,cohort_A,2.9780300807332543
19768,ios,232,3.1082049290205167,cohort_A,2.565722683153448
19769,ios,166,3.657717858001297,cohort_B,3.817223641824101
19770,web,490,14.734044394830907,cohort_A,13.832652506102734
19771,android,32,4.65214639078914,cohort_B,5.018242978784212
19772,web,181,2.2474752671834546,cohort_C,2.264898430148558
19773,web,299,7.302690029938668,cohort_B,7.389285853646879
19774,android,260,16.801931599244032,cohort_A,16.609550017443624
19775,android,210,6.37312565360713,cohort_C,6.893218384155276
19776,android,275,7.2503081819253,cohort_A,7.649242928287322
19777,ios,440,3.8160095039596427,cohort_A,3.7480731526844373
19778,android,94,2.2615650516796086,cohort_B,3.071921625559905
19779,web,269,1.1991281072317272,cohort_C,1.17749534268414
19780,android,204,1.4527881056027234,cohort_A,1.3339128894295063
19781,android,458,1.2122360797881173,cohort_A,1.0989713897439113
19782,android,129,8.667254520528632,cohort_A,8.947481374900404
19783,web,46,2.984650432613249,cohort_A,2.3895505769285847
19784,android,92,2.3324332303403112,cohort_B,1.8331081077253082
19785,web,483,3.3592118860515474,cohort_C,2.497299952971208
19786,ios,488,2.711126800678148,cohort_C,2.8617906022080972
19787,android,150,12.60235148070165,cohort_C,11.812675775250195
19788,ios,29,1.3086056244721034,cohort_A,0.928025061838506
19789,android,342,2.844123113152977,cohort_B,2.0591034566087743
19790,ios,246,1.5728727728271998,cohort_B,2.0510574424680237
19791,ios,457,3.6120606067637335,cohort_A,3.5573690255986685
19792,android,217,11.39170536869742,cohort_A,12.252112125270958
19793,web,303,1.9762831027748267,cohort_B,1.863479038911321
19794,android,176,0.8794688641215178,cohort_B,0.5262753013937955
19795,ios,396,4.128991941438046,cohort_A,3.8686641885355533
19796,ios,7,2.541456145500435,cohort_C,3.025070724847241
19797,ios,362,8.815770521403133,cohort_B,8.205548020083913
19798,android,357,4.018457632789819,cohort_A,3.914955007060256
19799,android,475,3.3396297935542374,cohort_C,3.235191722371443
19800,ios,279,6.438203859583727,cohort_A,6.3137973779280765
19801,web,142,4.033417261363381,cohort_B,2.8243277735772736
19802,web,247,2.2433081234800816,cohort_B,1.7766910930390185
19803,android,206,6.308865664649855,cohort_B,5.98086096458125
19804,android,25,5.592781438389298,cohort_A,5.401336169444367
19805,android,425,3.9141796462761733,cohort_B,4.560580970200359
19806,web,295,0.6435815520477226,cohort_B,0.27998883894804083
19807,ios,358,7.937658293886873,cohort_B,8.54973591716075
19808,web,344,0.5431596445241123,cohort_C,0.49839353516167423
19809,android,368,1.2211296423193971,cohort_A,1.2384562720392749
19810,ios,282,5.852868988723942,cohort_A,7.240890920946948
19811,android,8,4.537776871582087,cohort_C,4.428127529552966
19812,ios,55,3.880581183869739,cohort_A,3.405720495535666
19813,android,187,5.315083832707327,cohort_B,4.796955620340582
19814,android,412,0.20694584375017577,cohort_C,-0.3398028613058115
19815,android,432,4.913915722480243,cohort_B,4.460038588360744
19816,android,320,8.191823876760504,cohort_A,7.797113441952198
19817,android,50,0.8350122305778598,cohort_B,1.755743410959684
19818,android,198,1.7295139029799327,cohort_C,1.999693283963842
19819,web,497,3.870811356946135,cohort_A,3.898530690651091
19820,ios,284,2.942127692223897,cohort_C,2.525090540190089
19821,ios,407,2.769273269283327,cohort_A,2.6922074763638677
19822,ios,142,6.421185789215817,cohort_C,6.711849827936177
19823,android,388,5.1481496478641455,cohort_C,5.311056310052079
19824,web,145,15.124487067865786,cohort_A,15.259717995856954
19825,android,232,1.5968076394191486,cohort_B,2.0522749021671203
19826,web,44,0.7400895849772803,cohort_A,0.4084722181076241
19827,android,65,0.6998240729697407,cohort_C,2.0391290213754125
19828,ios,467,10.612052309522563,cohort_B,11.151365919869635
19829,web,22,2.6401836292520287,cohort_B,2.6055205497697225
19830,web,453,5.756266658988991,cohort_A,5.598270679976998
19831,android,238,0.7230376889051755,cohort_A,-0.18698328458923763
19832,web,117,1.3200155987517357,cohort_B,1.2795007977539923
19833,ios,309,7.879625823731648,cohort_C,7.6010512186891095
19834,ios,3,2.4504065323880697,cohort_A,2.16040594118344
19835,ios,181,2.2132202944526425,cohort_B,1.578160285863309
19836,ios,17,0.9585608282487084,cohort_A,0.6473709022973202
19837,android,221,6.572401661562279,cohort_B,6.888895840492414
19838,ios,29,1.313646694784575,cohort_B,1.4043931029618997
19839,ios,264,4.316968557666108,cohort_A,3.7020904923567404
19840,android,331,7.352152177599116,cohort_B,6.919667722780078
19841,ios,56,0.6472914716432886,cohort_B,0.022061632605437476
19842,ios,140,4.298311514323931,cohort_A,5.843868863481011
19843,ios,285,4.080057958325235,cohort_C,4.027314153518492
19844,web,335,4.666980605957532,cohort_C,4.3821346374078445
19845,ios,260,3.1155499879138677,cohort_B,2.189036316517262
19846,android,380,1.8498168175784828,cohort_B,2.05921441502541
19847,android,123,1.43747981222289,cohort_A,1.4791955392562242
19848,ios,315,1.8650739416917754,cohort_C,1.1677545542994963
19849,web,433,2.3851058857972927,cohort_A,3.5438398460356075
19850,ios,463,2.641195543104618,cohort_C,2.6741321089055488
19851,android,339,3.122242800901183,cohort_B,2.6245911609880155
19852,ios,429,6.673860572986267,cohort_A,6.7278368645331055
19853,web,140,5.529985411322859,cohort_B,5.458836219734903
19854,ios,495,4.104903308084288,cohort_A,3.9324663297207287
19855,ios,448,0.4199949305924895,cohort_C,0.696830145829579
19856,android,359,1.0755284201513624,cohort_B,1.1346158094010674
19857,ios,147,1.8681551345986118,cohort_A,1.801476018814583
19858,web,65,2.0691976937187095,cohort_C,1.6815897685268528
19859,web,352,7.871405110335949,cohort_A,7.416768000978028
19860,web,281,3.976756365030931,cohort_B,3.879424872318872
19861,ios,100,1.1996678856918954,cohort_B,1.6344620501860223
19862,ios,43,1.9760449740882806,cohort_A,2.003341276938943
19863,android,449,7.233284987929271,cohort_A,6.832258649110754
19864,ios,163,8.9060357932557,cohort_C,9.215041808758844
19865,android,433,2.3893591018501734,cohort_A,2.421826520727665
19866,android,451,5.231325659555742,cohort_B,5.314814474428612
19867,ios,463,4.490981554595975,cohort_B,4.138649307139392
19868,web,422,7.170788426450989,cohort_C,6.732237021806871
19869,web,147,12.544122976351554,cohort_A,12.551204585959711
19870,android,22,6.679561231521335,cohort_C,6.2088307795160205
19871,ios,435,2.5538470668152944,cohort_C,2.8025072634506594
19872,android,42,4.138378344881574,cohort_B,3.680448001550447
19873,ios,125,0.32223863052607987,cohort_A,0.8747338224607526
19874,android,80,1.7855234408555025,cohort_A,1.204748295345424
19875,ios,8,7.57278195095358,cohort_B,6.756104139455157
19876,android,305,2.599160522424477,cohort_C,1.4172158624188442
19877,ios,326,7.380354782575251,cohort_A,7.1248187396453755
19878,android,370,3.0351780077580774,cohort_A,2.9634718360113057
19879,ios,473,1.9502376394945287,cohort_A,2.393390723906388
19880,ios,71,3.0850619415725795,cohort_C,2.5769287905815466
19881,android,84,9.859789815413976,cohort_C,10.234733407141352
19882,web,110,3.1827754104234014,cohort_C,4.0618232663593075
19883,ios,21,0.2677562533208657,cohort_A,0.642267974627494
19884,ios,143,2.912004624719659,cohort_A,3.463669452869892
19885,web,109,2.044972672461334,cohort_C,2.972635973675071
19886,android,193,1.3662764315452107,cohort_B,1.0995988462156492
19887,android,300,0.8536544863042469,cohort_B,0.3292031068794038
19888,web,159,3.5606858570250295,cohort_C,3.6971373536437104
19889,ios,147,4.543783706243323,cohort_A,4.888875870651215
19890,ios,85,4.757129718746906,cohort_A,4.456908736440559
19891,android,476,1.1004737624148158,cohort_B,1.677033596256479
19892,ios,82,1.5109356555540185,cohort_B,1.2426851212131473
19893,web,142,6.6675575694686025,cohort_B,6.76415496320872
19894,ios,267,6.8634393345998115,cohort_C,6.584714424192116
19895,ios,52,0.7191847514583201,cohort_A,0.2670501411472416
19896,android,499,8.984796297755677,cohort_B,8.639204878608217
19897,android,445,4.87794016153981,cohort_B,4.412098099128504
19898,ios,494,5.8791527040566995,cohort_B,6.2893508695158715
19899,android,93,2.212474810799905,cohort_A,1.5782680763046675
19900,web,346,2.6105055481453348,cohort_C,2.638983266924375
19901,ios,340,7.6838637445253735,cohort_B,7.847037242744678
19902,ios,368,8.372019302321771,cohort_A,8.028947122414651
19903,ios,148,4.006882469042109,cohort_A,4.498575146971712
19904,android,175,2.2141641849547646,cohort_C,2.192542109819963
19905,android,439,1.7482972383873656,cohort_A,2.3336784910039863
19906,android,154,8.673520042071871,cohort_A,8.906687844857384
19907,web,451,0.8231763334248169,cohort_B,-0.029217489406814012
19908,ios,213,2.6092885325927933,cohort_B,3.042695774001884
19909,android,263,4.169004789270615,cohort_A,4.608509297146987
19910,android,116,8.550075562002073,cohort_B,8.599082703820255
19911,web,340,4.902292401512852,cohort_C,4.761464238016503
19912,ios,225,13.623155978068938,cohort_A,14.664764574006277
19913,android,223,3.8408784457527276,cohort_A,4.262814170074337
19914,web,190,2.0694176720324684,cohort_B,2.757361608630139
19915,android,326,8.37928031358089,cohort_B,9.11405199732386
19916,web,383,2.861624362051687,cohort_C,3.375902111805605
19917,ios,331,4.039650599067417,cohort_C,4.808142654608638
19918,web,398,10.259765042821728,cohort_C,10.214868768227351
19919,web,302,2.823907359180894,cohort_B,3.285383988532339
19920,android,177,3.0571804802972684,cohort_B,2.8691829762878758
19921,ios,270,2.9179543058108357,cohort_B,2.540598601015597
19922,android,17,3.37709008485066,cohort_A,3.1343257089444205
19923,ios,487,3.834777464181511,cohort_B,4.242113703842897
19924,web,12,2.1468739877985628,cohort_B,2.413894179497597
19925,ios,446,4.119627085004664,cohort_A,4.120950552428185
19926,ios,2,7.307822390441351,cohort_A,7.8289895161581065
19927,web,198,2.9297471676462337,cohort_C,3.081284349422006
19928,web,233,6.419958503785074,cohort_A,6.583213044814841
19929,web,448,1.3288018774059283,cohort_A,1.9282178961885985
19930,ios,342,6.385777947688458,cohort_C,6.5006748325576975
19931,ios,230,5.93565306008886,cohort_A,6.389577015765287
19932,web,488,2.550106364776214,cohort_C,2.2108070376565303
19933,android,290,2.3527180715930274,cohort_A,2.1182131644917015
19934,ios,415,5.105683682166074,cohort_A,5.864607419176968
19935,web,41,2.852347023920717,cohort_B,2.9521896373918555
19936,android,137,4.62214432403188,cohort_B,3.5207496444033373
19937,ios,425,0.43916461980437455,cohort_B,0.48487542268433953
19938,web,245,1.6688209119945356,cohort_B,0.8287717597627373
19939,android,7,2.4060573903635794,cohort_B,2.499077588703433
19940,ios,88,2.382881292629951,cohort_C,2.2863931538638442
19941,android,237,4.3957889038952995,cohort_A,3.429276563811704
19942,ios,69,1.2903360163586837,cohort_A,1.5615880534908684
19943,web,388,2.863684991074,cohort_B,2.3973383929213754
19944,web,144,4.370791903831849,cohort_A,4.063689657184441
19945,android,246,1.1852951622042642,cohort_C,1.3750028445044216
19946,web,105,1.72711805992357,cohort_B,1.6110890159036635
19947,web,486,1.822829734858064,cohort_C,1.9866629299819356
19948,web,324,2.465748991104161,cohort_B,2.40654919845672
19949,android,431,6.3539151801817475,cohort_A,5.924296592904007
19950,android,97,5.7445689502601,cohort_C,5.6973726078058045
19951,ios,268,1.0345689315175486,cohort_B,-0.3028320678358023
19952,ios,496,1.6427090750402742,cohort_A,2.236408299923525
19953,web,8,2.5882993065839783,cohort_B,3.2505284664889924
19954,android,115,4.326964016362301,cohort_C,4.8272970474525145
19955,web,90,8.931700309996428,cohort_B,8.490776984831209
19956,ios,105,8.321078835850317,cohort_B,7.957825088894298
19957,ios,57,0.19112640899019495,cohort_C,1.1634364248677693
19958,ios,331,7.834667939847694,cohort_A,8.862003875157724
19959,android,404,4.596377623693776,cohort_A,5.240928627269626
19960,ios,115,2.6700374269060054,cohort_A,2.80980553738766
19961,web,451,4.243897943905309,cohort_A,3.3776534465252683
19962,android,493,4.814285476235622,cohort_B,4.885382764577074
19963,android,314,3.02369748255165,cohort_A,3.1705886435497055
19964,android,446,8.792648384190196,cohort_A,9.289385544176374
19965,web,129,9.422266118939886,cohort_A,9.743822720227554
19966,android,435,1.8385230929083796,cohort_A,1.7676557358948934
19967,android,209,3.9924541952484667,cohort_B,4.129123961617028
19968,android,90,2.9126104326106144,cohort_C,3.481179453841071
19969,ios,119,5.556470947249977,cohort_B,5.400742276643163
19970,android,324,3.795630546107726,cohort_A,4.364590197745743
19971,android,117,4.556822983446156,cohort_C,4.681400250930375
19972,android,461,5.056923778220355,cohort_A,5.076581209228623
19973,ios,500,1.5280608354708227,cohort_C,1.2035915568548332
19974,web,285,3.629690920797115,cohort_C,3.392024450562321
19975,android,99,3.2347928143914726,cohort_A,2.640458733097111
19976,web,77,2.726095853459534,cohort_A,2.5963092125328413
19977,android,117,4.707159553149688,cohort_B,4.101981743696607
19978,web,436,2.643001576003807,cohort_A,2.646992831043921
19979,ios,242,1.9889976765550985,cohort_C,1.7056208566429272
19980,web,160,6.438373577574311,cohort_C,6.1394989188057005
19981,web,447,3.349959691745197,cohort_B,3.6497634805938817
19982,ios,240,3.0006706044268956,cohort_A,3.2937416540545525
19983,android,239,1.7570044329549859,cohort_C,1.835896642993164
19984,ios,370,2.4487803865448416,cohort_B,3.274788312922275
19985,android,13,3.2282354734900447,cohort_B,3.0057045806939273
19986,android,280,2.319695246499955,cohort_B,2.192785737065109
19987,web,264,3.8279390994982987,cohort_A,4.1964050819676775
19988,ios,283,0.9717617464229378,cohort_A,1.0988253997621449
19989,web,12,7.499270744037543,cohort_B,7.636534376881215
19990,ios,347,3.4365636535534323,cohort_C,3.500122353220761
19991,android,243,5.167922999118265,cohort_C,5.208776066041636
19992,ios,143,4.903235575756885,cohort_C,4.937332738763086
19993,android,472,4.830437719676847,cohort_B,4.38910666822427
19994,web,265,1.3502907247849636,cohort_C,1.2574531034079928
19995,web,14,1.6385024525491594,cohort_B,1.15176577457456
19996,web,476,2.7278661281348495,cohort_B,3.795505853843902
19997,ios,372,3.5551230484881167,cohort_B,3.505466741658976
19998,android,6,1.7521716404232168,cohort_A,1.1465104680610356
19999,ios,457,1.8162546661148693,cohort_B,1.3002924966299396
20000,ios,204,1.3664838309831269,cohort_B,1.4073134870666026
20001,ios,372,12.313166189041805,cohort_A,12.54773365985503
20002,android,481,5.658883065332734,cohort_A,5.562838929636905
20003,android,389,2.038962083425652,cohort_A,1.7722149611301723
20004,web,483,12.047127029232668,cohort_A,12.550963181500228
20005,android,48,1.3071554986381266,cohort_B,0.8998928087420082
20006,web,1,2.387982078868965,cohort_B,2.0988454135490526
20007,ios,419,1.6928998768558368,cohort_A,1.800045119553685
20008,web,289,2.4954095520467554,cohort_B,2.9087476420923077
20009,android,83,7.669674096732012,cohort_A,7.656985946461823
20010,ios,114,8.24110175263831,cohort_B,7.87880167380977
